Date,Local_Market,Local_Price_LKR,Export_Market,Export_Price_USD,Mango_Age_Days,Days_To_Maturity,Temp_C,Humidity_%,Region,weather,Harvesting_after_3months_price
2022-12-16,Pettah,394.66,Doha,1.369,118,4,25.874593984152682,51,Monaragala,Fog,467.9
2018-02-10,Colombo,308.55,Paris,1.675,80,82,32.7,72,Trincomalee,Thunderstorm,345.0
2023-02-14,Dambulla,285.1,Dubai,1.142,57,53,26.6,79,Vavuniya,Thunderstorm,301.24
2017-09-17,Dambulla,349.03,London,1.825,109,53,26.457234208358134,58,Galle,Haze,350.74
2015-09-25,Colombo,371.89,Paris,1.705,75,76,25.2,93,Ampara,Drizzle,410.47
2019-09-07,Pettah,426.75,Dubai,1.429,123,2,26.291487182277688,69,Mannar,Snow,443.96
2018-02-03,Colombo,242.26,Paris,1.33,4,117,24.46680857479662,73,Matale,Mist,241.15
2022-10-06,Dambulla,383.19,Dubai,1.417,130,9,27.73338358112133,56,Galle,Smoke,429.22
2018-01-25,Colombo,396.59,Doha,1.339,117,1,25.8112095740984,69,Puttalam,Mist,424.69
2021-10-25,Pettah,266.67,Paris,1.661,76,53,24.70629803136681,58,Ratnapura,Sand,266.72
2024-09-28,Pettah,348.32,Dubai,1.41,89,78,32.0,69,Mullaitivu,Clear,372.13
2017-02-25,Colombo,213.66,Paris,1.461,9,134,29.2,85,Polonnaruwa,Thunderstorm,228.58
2019-04-13,Dambulla,194.15,London,1.438,7,133,34.6,73,Polonnaruwa,Drizzle,196.96
2020-09-01,Colombo,318.83,London,1.649,63,69,26.3,67,Ampara,Clear,327.71
2019-01-31,Colombo,374.74,London,2.138,122,4,21.787154877344364,80,Anuradhapura,Sand,429.64
2022-04-18,Dambulla,269.16,Dubai,1.33,106,80,27.580483239004156,58,Kilinochchi,Smoke,264.3
2020-07-08,Dambulla,227.17,Dubai,1.047,11,110,32.2,97,Kalutara,Rain,226.87
2017-04-22,Colombo,264.37,Dubai,1.117,23,111,23.963218308371218,79,Badulla,Mist,273.5
2017-12-22,Dambulla,242.0,Doha,0.994,8,126,26.5,100,Batticaloa,Rain,258.6
2015-08-19,Pettah,225.99,Paris,1.428,7,110,27.3,41,Trincomalee,Tornado,223.49
2023-12-27,Dambulla,393.51,Dubai,1.513,119,6,30.621414013999114,76,Mullaitivu,Sand,406.52
2024-02-10,Colombo,248.61,Paris,1.565,44,58,24.318420195218035,38,Kurunegala,Dust,275.61
2022-02-11,Colombo,325.88,Doha,1.089,101,52,23.402368284333303,47,Monaragala,Haze,359.23
2020-04-21,Dambulla,342.74,Doha,1.405,134,9,35.92011916673044,66,Kilinochchi,Dust,375.62
2020-02-15,Dambulla,187.37,Paris,1.588,15,129,29.006053855876722,81,Badulla,Ash,200.73
2023-09-09,Colombo,260.32,London,1.71,41,32,40.06343923421653,60,Gampaha,Dust,289.2
2020-05-26,Dambulla,206.95,London,1.504,18,127,28.326787937337002,56,Kilinochchi,Ash,210.42
2015-01-25,Pettah,244.18,London,1.492,13,118,21.786981526592832,60,Nuwara Eliya,Fog,266.24
2024-07-22,Colombo,330.19,Doha,1.053,86,67,21.3,55,Ampara,Tornado,307.07
2023-04-28,Pettah,316.39,Dubai,1.293,83,60,26.3,91,Colombo,Rain,353.97
2020-07-24,Dambulla,221.93,Dubai,1.077,1,130,24.607120397580793,74,Ratnapura,Haze,223.55
2023-11-25,Colombo,262.6,Doha,1.156,48,82,28.3,65,Jaffna,Clear,287.89
2017-09-17,Dambulla,223.3,Dubai,1.038,4,113,27.522686703987763,58,Galle,Smoke,223.04
2023-08-24,Dambulla,215.78,Dubai,1.202,14,120,28.9,91,Jaffna,Thunderstorm,216.23
2019-05-11,Pettah,326.19,Doha,1.166,93,61,24.0402827352072,46,Vavuniya,Dust,347.06
2016-07-24,Colombo,270.99,Doha,1.077,77,76,27.8048012319258,58,Kegalle,Dust,265.38
2024-08-19,Dambulla,252.62,Paris,1.279,36,58,25.1,73,Kandy,Thunderstorm,245.16
2019-06-19,Colombo,259.58,Paris,1.534,45,57,31.8,74,Polonnaruwa,Thunderstorm,265.13
2019-10-05,Dambulla,314.67,London,1.889,86,59,27.0,72,Batticaloa,Drizzle,339.72
2018-02-09,Pettah,360.25,Paris,1.7,107,82,32.81079837725582,68,Ampara,Ash,392.68
2017-12-06,Pettah,245.93,Paris,1.608,46,53,20.8,50,Monaragala,Clouds,277.89
2019-10-19,Colombo,335.01,Doha,1.231,91,42,29.3,89,Polonnaruwa,Drizzle,340.11
2019-05-22,Colombo,209.36,Paris,1.309,8,126,31.0,77,Badulla,Thunderstorm,212.35
2022-05-31,Dambulla,367.86,Dubai,1.463,123,6,33.2,60,Kilinochchi,Squall,379.69
2017-11-24,Colombo,258.71,Doha,1.14,65,45,24.28223334890675,61,Kegalle,Haze,290.69
2018-02-25,Colombo,251.53,London,1.58,18,130,24.066173278345595,58,Hambantota,Sand,286.91
2022-11-25,Colombo,297.47,London,1.788,68,58,25.5,55,Trincomalee,Clear,302.96
2016-02-09,Colombo,205.65,Paris,1.512,3,116,30.072465978305143,59,Jaffna,Dust,235.95
2023-02-19,Colombo,269.75,Paris,1.62,28,58,26.04159440065863,86,Mannar,Mist,283.91
2015-08-24,Pettah,280.93,Dubai,1.113,57,79,31.1,87,Hambantota,Thunderstorm,278.02
2019-08-15,Dambulla,369.38,Dubai,1.356,127,3,23.698867052258187,72,Monaragala,Mist,367.2
2020-10-25,Colombo,296.85,London,1.805,108,76,28.461882792922616,72,Puttalam,Haze,302.39
2016-12-11,Pettah,281.41,Dubai,1.229,62,55,28.256390635120045,86,Colombo,Snow,326.38
2015-12-23,Pettah,339.66,Doha,1.112,99,56,33.31809544320544,63,Kalutara,Dust,378.62
2017-05-21,Dambulla,273.4,Paris,1.833,96,77,26.0,47,Gampaha,Squall,291.05
2016-09-30,Pettah,323.29,Doha,1.283,91,30,30.8,68,Trincomalee,Rain,316.36
2024-09-06,Dambulla,295.72,Dubai,1.139,101,35,33.20323633255686,84,Colombo,Dust,295.29
2017-05-07,Pettah,310.74,London,1.799,68,59,22.6,70,Galle,Drizzle,308.83
2016-10-18,Pettah,291.77,Paris,1.559,47,39,25.3,86,Matara,Squall,293.82
2019-08-19,Dambulla,329.57,Doha,1.18,107,83,25.6,79,Colombo,Clear,326.61
2024-07-23,Colombo,297.3,Doha,1.141,104,57,25.455267630590377,62,Puttalam,Mist,301.73
2017-05-19,Dambulla,217.4,Doha,1.031,8,132,32.9,60,Matale,Clear,218.26
2020-03-25,Colombo,230.85,Doha,0.99,23,110,31.1,57,Kilinochchi,Thunderstorm,255.23
2016-03-08,Pettah,311.01,Doha,1.169,87,61,20.190838157378554,74,Mullaitivu,Mist,345.71
2019-01-26,Colombo,366.85,London,1.668,75,40,24.876444399457583,77,Kalutara,Fog,396.99
2016-08-16,Dambulla,293.35,Paris,1.541,68,34,28.674136905122467,93,Colombo,Haze,296.8
2021-04-03,Pettah,308.44,Doha,1.144,79,40,29.1,76,Ampara,Squall,329.86
2023-11-22,Dambulla,240.3,Doha,1.057,9,130,31.52116822730497,59,Galle,Smoke,267.05
2016-01-17,Dambulla,243.0,Doha,1.069,18,133,27.005968793804538,81,Batticaloa,Sand,272.67
2017-03-21,Pettah,283.76,Doha,1.289,64,28,32.4,59,Trincomalee,Drizzle,325.56
2015-01-23,Pettah,213.72,Paris,1.398,19,112,24.9,87,Anuradhapura,Tornado,223.16
2023-11-28,Pettah,212.89,Doha,0.923,1,121,26.4,64,Monaragala,Clouds,252.96
2024-01-05,Pettah,335.42,Dubai,1.257,106,66,28.0,59,Mannar,Clouds,383.21
2021-12-02,Pettah,241.53,Doha,0.925,20,129,16.46881243792153,62,Monaragala,Snow,268.15
2024-03-08,Colombo,274.83,Dubai,1.207,67,83,30.6,85,Jaffna,Clouds,298.7
2023-08-12,Dambulla,363.02,Dubai,1.441,116,9,29.8,65,Mullaitivu,Tornado,369.26
2017-10-12,Colombo,336.39,Paris,1.661,82,63,21.66722757669874,61,Nuwara Eliya,Fog,328.79
2023-03-20,Colombo,312.8,Dubai,1.183,47,72,31.6,65,Galle,Tornado,330.92
2020-09-01,Colombo,348.85,Paris,1.76,75,41,34.67828098818016,71,Mullaitivu,Smoke,348.37
2019-01-11,Pettah,240.61,London,1.576,33,34,27.2,63,Ratnapura,Squall,262.9
2016-01-07,Pettah,407.86,Paris,1.836,130,1,26.93063911740345,69,Trincomalee,Snow,488.19
2017-10-14,Colombo,336.94,Doha,1.264,107,77,28.3,90,Matara,Rain,349.08
2023-09-19,Pettah,238.72,London,1.57,5,124,28.20746413048854,74,Batticaloa,Smoke,266.34
2018-09-24,Dambulla,356.3,Paris,1.959,135,9,33.832914624555215,73,Batticaloa,Haze,386.68
2017-02-20,Pettah,264.32,London,1.437,32,67,28.810039339560326,63,Gampaha,Sand,302.02
2020-05-06,Dambulla,266.85,London,1.717,80,46,18.774054352346116,66,Monaragala,Fog,293.89
2019-04-28,Colombo,242.9,London,1.554,25,45,32.9,65,Polonnaruwa,Clouds,252.08
2016-01-19,Pettah,225.81,Doha,1.018,3,134,29.94734928486176,72,Polonnaruwa,Fog,264.12
2015-11-26,Pettah,236.77,Dubai,1.121,14,127,25.5,85,Hambantota,Drizzle,274.98
2024-01-04,Pettah,406.06,Doha,1.332,127,6,29.175946243837892,58,Kilinochchi,Mist,461.9
2022-12-27,Dambulla,217.31,London,1.49,12,126,27.719952685895727,70,Mullaitivu,Dust,240.46
2022-04-26,Pettah,246.35,Doha,1.108,40,83,21.9,98,Puttalam,Rain,266.58
2022-05-14,Colombo,285.28,London,1.686,21,112,25.00750896913428,70,Nuwara Eliya,Fog,294.68
2018-01-25,Pettah,220.76,Dubai,1.161,20,132,26.0,79,Ratnapura,Squall,237.45
2015-10-28,Pettah,429.14,Paris,1.879,134,10,32.455882947243936,73,Kalutara,Ash,413.33
2022-07-09,Dambulla,310.52,Paris,1.709,78,85,23.933724264127218,72,Nuwara Eliya,Mist,303.35
2019-10-01,Dambulla,214.06,London,1.59,0,113,24.450324763108036,67,Kandy,Smoke,223.19
2021-11-06,Dambulla,279.58,London,1.61,70,38,22.0,72,Vavuniya,Drizzle,305.23
2019-06-17,Colombo,286.68,London,1.725,69,68,27.863167312620526,37,Kegalle,Sand,295.33
2023-08-11,Pettah,403.93,London,2.172,127,3,30.6,87,Batticaloa,Tornado,417.16
2020-04-03,Pettah,237.7,London,1.577,15,126,29.6,76,Colombo,Clear,243.49
2023-08-08,Colombo,432.39,Paris,1.745,129,5,30.6,80,Trincomalee,Thunderstorm,434.45
2018-11-04,Colombo,281.77,Doha,0.997,19,119,23.509243072978077,49,Vavuniya,Haze,295.34
2018-07-05,Dambulla,359.25,Doha,1.203,117,6,31.369139385297736,53,Hambantota,Smoke,364.71
2024-02-23,Pettah,443.95,Paris,1.836,132,10,25.80216837982279,43,Vavuniya,Sand,521.62
2020-01-12,Pettah,267.64,Doha,1.058,25,130,25.3,63,Nuwara Eliya,Squall,295.1
2021-05-19,Dambulla,218.49,Doha,1.032,13,111,29.6,87,Ratnapura,Rain,226.05
2018-04-15,Pettah,250.45,Paris,1.502,39,85,29.4,67,Gampaha,Squall,271.98
2020-03-10,Dambulla,246.68,Doha,1.126,65,63,22.4,64,Kurunegala,Tornado,265.09
2016-06-27,Pettah,242.94,Dubai,1.05,1,125,22.8,70,Ampara,Rain,257.77
2021-12-07,Pettah,221.56,London,1.475,5,122,16.141421962237285,61,Monaragala,Fog,252.12
2021-08-05,Dambulla,299.1,Paris,1.737,67,69,22.6,98,Matara,Rain,292.5
2022-07-25,Pettah,272.95,London,1.728,73,50,25.3,69,Kegalle,Rain,269.4
2016-09-16,Pettah,284.99,Doha,1.075,29,37,25.87999216596519,88,Kandy,Mist,310.67
2020-07-01,Pettah,233.49,Paris,1.429,9,125,25.9,69,Matara,Clouds,252.99
2020-04-02,Colombo,317.61,Doha,1.096,52,40,26.713802960995245,74,Matara,Sand,319.63
2016-10-29,Dambulla,406.51,Doha,1.336,120,1,20.83686372513102,80,Nuwara Eliya,Fog,422.05
2016-06-15,Pettah,224.99,London,1.477,27,77,38.34275935453066,64,Polonnaruwa,Dust,221.0
2015-07-04,Dambulla,214.88,Dubai,1.115,20,112,30.645734531200322,81,Batticaloa,Haze,229.51
2016-09-08,Pettah,255.5,London,1.634,1,124,25.11951602553331,56,Vavuniya,Ash,251.43
2022-11-15,Colombo,371.79,Dubai,1.402,134,1,24.575088261748657,54,Puttalam,Dust,432.05
2020-12-22,Colombo,290.92,Doha,1.201,38,72,32.2,54,Matale,Squall,327.27
2024-11-16,Dambulla,228.98,Paris,1.382,35,44,25.5,73,Hambantota,Tornado,245.95
2015-10-20,Dambulla,255.46,Paris,1.626,56,78,22.668927045560768,78,Ratnapura,Fog,247.81
2024-01-02,Dambulla,294.37,Paris,1.638,106,74,22.3,78,Monaragala,Drizzle,333.95
2024-07-31,Dambulla,245.78,Paris,1.717,51,84,27.15046561073451,43,Kurunegala,Sand,256.7
2021-03-12,Pettah,248.5,London,1.655,23,114,26.2,86,Matara,Rain,285.99
2019-01-06,Dambulla,273.72,Paris,1.698,60,43,27.5,48,Hambantota,Clouds,308.71
2019-02-12,Dambulla,241.95,Doha,1.169,40,54,28.42689158527019,52,Kurunegala,Smoke,258.57
2022-12-09,Pettah,267.41,Paris,1.576,67,26,31.93541936339978,65,Kurunegala,Haze,305.09
2022-02-18,Dambulla,224.27,Paris,1.506,6,134,33.64538926068355,72,Colombo,Smoke,238.16
2023-02-12,Colombo,302.42,Doha,1.151,65,55,32.15721265915404,70,Mullaitivu,Smoke,316.87
2022-07-28,Colombo,312.01,London,1.815,104,74,21.5,49,Kegalle,Clouds,329.01
2019-06-09,Colombo,274.52,Dubai,1.203,45,46,32.2,54,Gampaha,Tornado,253.33
2024-08-25,Pettah,377.7,Doha,1.219,120,1,24.11271084929608,71,Anuradhapura,Dust,411.68
2017-09-20,Dambulla,200.36,Paris,1.424,15,135,23.52997292813328,76,Ratnapura,Mist,195.91
2024-03-29,Colombo,221.75,Doha,1.079,13,110,29.458823982469212,79,Monaragala,Haze,245.22
2023-12-24,Pettah,267.03,Paris,1.651,94,53,28.401848199885823,62,Kurunegala,Ash,281.66
2016-11-05,Colombo,402.38,London,1.878,120,1,24.121576113102094,76,Anuradhapura,Snow,449.52
2024-08-31,Dambulla,244.46,London,1.443,11,121,34.631904210441014,88,Kalutara,Fog,250.49
2020-02-21,Pettah,231.53,Doha,0.959,9,125,29.060145708854545,78,Kilinochchi,Snow,262.62
2021-11-29,Colombo,258.29,Paris,1.498,17,119,20.593641352157846,71,Hambantota,Fog,321.96
2015-03-21,Pettah,233.22,Dubai,1.118,17,135,31.2537765384036,55,Trincomalee,Ash,262.29
2017-05-17,Colombo,201.8,Doha,1.096,26,64,30.0,69,Badulla,Clouds,211.96
2019-09-23,Colombo,299.0,London,1.745,53,49,26.3,82,Colombo,Tornado,312.66
2023-09-03,Dambulla,340.79,London,2.002,129,4,24.102077178125136,64,Puttalam,Smoke,365.97
2017-08-02,Dambulla,197.35,Doha,0.971,18,132,25.710191145513768,62,Puttalam,Dust,202.42
2017-02-07,Colombo,368.54,Doha,1.247,126,10,21.98216037409758,70,Kegalle,Snow,387.47
2022-02-24,Pettah,203.76,London,1.501,0,129,17.238786154038664,75,Puttalam,Fog,232.52
2023-03-25,Pettah,211.96,Paris,1.565,23,128,24.6,56,Kurunegala,Clear,237.86
2018-09-22,Pettah,399.55,Paris,1.773,121,7,32.756740450403136,75,Colombo,Ash,399.79
2016-09-08,Pettah,207.04,Paris,1.416,36,56,29.7,77,Badulla,Rain,221.03
2017-01-20,Pettah,242.43,Paris,1.424,25,132,28.84949843446859,62,Matara,Sand,268.66
2019-12-21,Dambulla,216.59,Paris,1.612,18,115,25.2,79,Matara,Squall,247.23
2022-12-03,Pettah,269.54,Doha,1.167,35,31,33.37420489470792,76,Mannar,Dust,290.06
2020-02-16,Pettah,280.27,Doha,1.078,38,33,26.8,76,Galle,Rain,293.66
2016-05-31,Dambulla,202.26,Paris,1.606,26,63,25.2,53,Kegalle,Clouds,209.34
2017-04-17,Pettah,246.01,Doha,1.206,44,62,23.54689678944761,82,Ratnapura,Mist,264.6
2018-04-02,Colombo,256.21,London,1.33,9,134,32.963207498206096,73,Mannar,Ash,254.99
2017-05-21,Colombo,290.64,London,1.701,55,26,30.162315783350543,54,Kilinochchi,Mist,305.72
2022-04-12,Pettah,286.63,Doha,1.079,51,30,32.70777900096937,58,Kilinochchi,Dust,276.01
2021-12-15,Colombo,233.64,Dubai,1.045,20,130,25.8,67,Jaffna,Clear,259.48
2015-06-10,Pettah,472.66,Paris,2.021,118,3,28.23968074417953,66,Vavuniya,Sand,521.46
2017-06-08,Colombo,237.79,Paris,1.416,33,34,22.7,73,Kegalle,Thunderstorm,229.37
2020-10-06,Colombo,293.55,Paris,1.542,41,30,34.32691161682934,44,Gampaha,Haze,310.76
2023-10-26,Dambulla,249.52,Doha,1.197,91,83,29.138536696646636,68,Monaragala,Sand,260.5
2024-11-28,Colombo,368.25,Doha,1.2,97,46,28.2,73,Matara,Clouds,437.82
2019-05-06,Dambulla,323.16,Doha,1.204,122,4,22.5,75,Puttalam,Squall,352.3
2016-07-15,Dambulla,243.97,Dubai,1.077,13,114,32.79779177372814,43,Gampaha,Smoke,252.94
2022-03-07,Pettah,215.83,Paris,1.522,18,121,25.16352835456446,73,Jaffna,Smoke,238.08
2024-06-02,Pettah,263.66,Doha,1.15,82,27,22.96670912602018,66,Puttalam,Snow,280.94
2019-12-29,Pettah,463.76,Dubai,1.351,125,5,20.496028595032662,65,Ampara,Fog,531.83
2015-08-03,Colombo,242.85,Paris,1.38,9,125,31.4,63,Mullaitivu,Tornado,247.02
2018-01-12,Dambulla,285.22,Doha,1.226,104,61,23.7,100,Batticaloa,Rain,312.83
2020-10-25,Dambulla,381.55,Dubai,1.345,129,10,26.933856082615225,51,Vavuniya,Ash,367.82
2021-01-19,Dambulla,210.02,Paris,1.604,1,122,30.5,49,Matale,Clear,256.45
2016-12-01,Dambulla,262.48,Paris,1.82,97,65,26.170209168016555,77,Ratnapura,Sand,294.85
2024-12-20,Colombo,421.42,London,2.088,113,2,26.345054093305404,54,Hambantota,Mist,476.55
2018-11-02,Dambulla,262.34,Dubai,1.267,50,27,32.0,68,Ratnapura,Squall,268.15
2021-02-19,Pettah,291.14,Dubai,1.41,107,52,24.148724648704096,84,Jaffna,Mist,316.27
2023-06-29,Dambulla,315.8,Dubai,1.259,97,37,28.0,68,Gampaha,Thunderstorm,306.03
2015-09-24,Dambulla,250.59,Doha,1.062,76,43,27.8,87,Mannar,Thunderstorm,254.72
2016-07-23,Colombo,234.01,Dubai,1.118,2,117,23.10832729813948,62,Kurunegala,Sand,251.47
2024-08-04,Colombo,473.11,Paris,2.096,123,10,21.9,68,Nuwara Eliya,Clear,492.12
2018-03-20,Colombo,279.54,Doha,1.086,22,124,28.165470166124482,86,Kandy,Haze,304.45
2023-01-28,Dambulla,223.21,Dubai,1.1,11,126,28.8,63,Trincomalee,Squall,238.85
2020-02-26,Dambulla,208.92,London,1.333,4,131,27.5,41,Trincomalee,Clear,234.52
2022-07-26,Colombo,255.25,London,1.421,3,130,34.9,48,Matale,Clouds,258.98
2019-05-17,Pettah,350.04,Paris,1.766,77,26,25.64148462475184,90,Kalutara,Mist,376.98
2016-06-06,Pettah,277.56,Paris,1.625,43,83,25.319237809478885,60,Colombo,Fog,306.19
2023-10-06,Dambulla,267.59,Paris,1.357,24,112,29.0,65,Galle,Clear,279.7
2019-08-12,Pettah,237.26,Dubai,1.185,29,85,33.18857186971216,65,Matale,Haze,240.15
2015-08-21,Colombo,332.56,Dubai,1.173,91,35,23.899950532507408,77,Badulla,Mist,343.29
2020-12-10,Dambulla,308.67,Paris,1.765,113,9,24.1,82,Puttalam,Drizzle,339.02
2024-02-28,Pettah,273.76,London,1.777,48,61,28.030284885472835,58,Gampaha,Snow,304.67
2017-02-24,Colombo,294.55,Doha,0.986,19,122,28.8,66,Ampara,Clear,337.09
2021-03-18,Colombo,267.97,Doha,0.968,4,115,27.194385020706804,76,Kalutara,Snow,289.79
2017-06-28,Colombo,325.59,Dubai,1.208,84,37,27.999131355907746,75,Hambantota,Haze,339.04
2023-09-25,Pettah,211.29,Doha,1.032,48,83,25.141085560514636,85,Anuradhapura,Dust,221.32
2015-12-09,Colombo,297.43,London,1.587,53,65,23.965277709120663,63,Mullaitivu,Mist,337.83
2015-02-01,Colombo,235.16,Paris,1.474,16,126,30.4,83,Badulla,Drizzle,271.96
2019-05-26,Colombo,294.21,Paris,1.351,10,132,28.4,57,Galle,Tornado,278.55
2024-06-19,Pettah,330.28,Dubai,1.386,115,5,29.7,65,Kilinochchi,Tornado,331.9
2019-02-13,Pettah,282.07,Doha,1.345,97,47,20.2,77,Anuradhapura,Tornado,305.28
2019-06-05,Dambulla,284.46,Paris,1.82,106,82,30.41488446909055,66,Badulla,Mist,295.45
2019-11-12,Pettah,277.67,Dubai,1.405,100,71,27.12158423263573,75,Kilinochchi,Snow,313.61
2021-05-07,Colombo,274.22,Doha,1.074,27,67,30.587000728145235,54,Ampara,Sand,292.8
2020-06-04,Colombo,305.1,London,1.752,98,40,30.1,59,Kilinochchi,Thunderstorm,324.07
2018-01-02,Dambulla,286.66,Dubai,1.287,81,62,23.947810386044303,63,Ampara,Fog,311.81
2024-11-05,Dambulla,228.01,Doha,1.131,23,129,33.488344768021406,84,Kalutara,Dust,251.67
2015-07-19,Pettah,266.64,Paris,1.686,58,35,30.351014641976256,69,Jaffna,Smoke,284.13
2022-12-10,Dambulla,264.36,Dubai,1.291,49,54,25.83374845463893,75,Mullaitivu,Fog,284.69
2019-09-20,Colombo,217.69,London,1.475,12,127,29.6,62,Kegalle,Thunderstorm,217.71
2019-08-20,Dambulla,233.55,Paris,1.736,43,57,19.020646102280477,77,Anuradhapura,Mist,247.31
2023-05-20,Pettah,216.37,Paris,1.509,6,129,16.48271428390983,85,Anuradhapura,Fog,213.11
2019-07-25,Colombo,323.79,Paris,1.706,92,54,22.4,65,Kegalle,Squall,340.59
2018-11-30,Colombo,394.75,London,2.279,127,2,35.4,74,Gampaha,Rain,470.1
2024-06-18,Dambulla,231.36,Dubai,1.161,25,123,22.6,80,Hambantota,Drizzle,235.03
2017-08-15,Pettah,286.6,Paris,1.61,39,31,25.432027371243336,75,Colombo,Snow,292.02
2019-05-27,Colombo,460.38,Dubai,1.442,129,6,27.81547358975772,55,Nuwara Eliya,Dust,481.41
2015-06-30,Colombo,257.61,Doha,1.124,29,29,20.460648507068868,83,Puttalam,Mist,259.85
2023-06-23,Colombo,242.24,Paris,1.484,4,135,25.6,90,Jaffna,Drizzle,250.26
2018-07-10,Pettah,413.4,Dubai,1.347,121,10,24.62199567825997,68,Nuwara Eliya,Fog,444.03
2016-12-22,Dambulla,337.73,Paris,1.983,130,2,26.8,100,Anuradhapura,Drizzle,394.0
2020-08-29,Colombo,264.17,London,1.557,52,83,31.196845892853556,51,Polonnaruwa,Ash,255.63
2021-04-01,Dambulla,299.91,Doha,1.135,93,85,26.466441435778744,29,Vavuniya,Smoke,314.88
2022-01-25,Dambulla,377.96,Doha,1.304,134,7,29.3,85,Matale,Rain,448.45
2019-04-11,Dambulla,291.98,London,1.966,85,73,25.3,54,Vavuniya,Squall,300.29
2023-07-13,Pettah,321.4,Dubai,1.326,97,52,29.3,59,Kilinochchi,Rain,315.6
2019-01-03,Colombo,447.56,Paris,1.855,129,2,28.165242499793617,58,Galle,Ash,545.48
2015-06-19,Pettah,268.64,London,1.7,59,58,27.086351527615978,47,Kegalle,Sand,277.96
2024-10-12,Colombo,261.26,Paris,1.633,31,27,33.07066960270721,51,Matale,Dust,269.05
2022-08-14,Colombo,234.59,Paris,1.496,18,111,23.0,73,Anuradhapura,Clouds,257.13
2020-02-15,Pettah,302.09,London,1.906,109,75,26.40131440494701,58,Monaragala,Snow,320.12
2016-03-16,Dambulla,211.32,London,1.436,34,35,26.4,69,Monaragala,Thunderstorm,240.96
2021-05-04,Colombo,401.9,Doha,1.346,113,10,28.322814623558443,59,Trincomalee,Fog,421.9
2020-01-29,Dambulla,237.38,London,1.616,6,130,26.5,89,Vavuniya,Clouds,263.58
2021-10-30,Dambulla,289.47,Doha,1.023,43,30,29.12856295023845,67,Galle,Ash,288.96
2023-03-31,Dambulla,258.02,London,1.891,63,66,20.96983241460755,69,Kandy,Fog,289.44
2018-05-28,Pettah,243.42,Paris,1.541,45,47,27.3,84,Badulla,Rain,251.0
2016-08-25,Dambulla,239.15,Doha,0.998,24,130,21.855623227601047,76,Matara,Mist,246.96
2018-05-02,Pettah,412.79,Paris,1.975,121,4,30.793099684072114,57,Mannar,Smoke,457.26
2019-09-25,Pettah,260.81,Paris,1.553,36,62,34.83390142342176,72,Kandy,Smoke,290.42
2022-03-02,Pettah,236.83,London,1.611,6,114,24.0,79,Kandy,Squall,272.74
2018-07-27,Pettah,213.39,Doha,0.969,16,110,22.4,73,Jaffna,Clouds,211.85
2020-06-29,Pettah,313.75,Dubai,1.196,61,36,21.660167235138555,76,Matara,Snow,300.59
2016-04-17,Colombo,261.38,Dubai,1.118,20,123,28.223779287136637,89,Batticaloa,Haze,272.44
2019-08-02,Colombo,392.5,Dubai,1.453,130,4,22.7,86,Ratnapura,Drizzle,442.83
2019-08-07,Dambulla,193.74,Doha,1.005,10,116,26.521296085058083,69,Hambantota,Smoke,187.37
2018-11-27,Colombo,430.09,Doha,1.319,120,10,34.18298073812858,65,Mannar,Smoke,484.3
2022-07-31,Pettah,276.89,Paris,1.816,90,50,19.72207666313102,63,Monaragala,Fog,279.54
2015-12-26,Dambulla,395.39,Doha,1.341,117,3,28.891518716121304,79,Mullaitivu,Dust,454.37
2016-04-05,Pettah,274.12,London,1.559,3,122,22.702064498115973,58,Nuwara Eliya,Fog,277.15
2024-04-23,Colombo,247.47,Paris,1.612,41,66,23.126623229369976,79,Anuradhapura,Fog,255.92
2023-08-18,Colombo,254.83,Paris,1.369,21,125,25.6,81,Kurunegala,Rain,256.18
2015-04-22,Colombo,241.49,Doha,0.962,19,122,36.86755491641718,66,Polonnaruwa,Haze,249.06
2022-08-20,Dambulla,299.6,Dubai,1.241,58,37,19.76457474692422,60,Galle,Fog,315.08
2019-04-23,Colombo,245.75,Doha,0.917,11,134,33.74595476084061,60,Polonnaruwa,Smoke,242.21
2022-07-15,Colombo,277.24,Paris,1.584,46,41,29.5,53,Ratnapura,Clear,284.67
2019-07-25,Pettah,233.12,London,1.529,25,110,32.938145135152986,60,Gampaha,Dust,261.14
2015-03-11,Colombo,378.21,Paris,1.817,110,2,24.789453176027255,65,Monaragala,Smoke,430.07
2020-01-27,Colombo,336.13,London,1.729,68,59,20.810444065130447,78,Mullaitivu,Fog,378.24
2023-02-10,Dambulla,206.8,Dubai,1.061,5,135,29.9891417371872,63,Kandy,Ash,211.36
2016-04-04,Colombo,353.09,Doha,1.212,93,61,28.488355564107927,89,Batticaloa,Fog,384.44
2024-05-24,Colombo,221.96,London,1.372,16,133,24.7,89,Badulla,Rain,212.12
2018-07-03,Colombo,252.09,London,1.737,66,58,32.195497156828225,63,Jaffna,Sand,279.69
2018-09-08,Dambulla,240.16,Paris,1.452,6,119,35.61759430978576,97,Kalutara,Dust,252.82
2018-12-07,Colombo,310.86,London,1.599,78,46,26.626541568739544,79,Mannar,Fog,325.66
2022-12-15,Dambulla,236.84,Doha,0.983,5,125,26.422133980720055,76,Kalutara,Snow,272.15
2017-03-02,Colombo,341.99,Paris,2.116,113,2,31.532421429458044,63,Anuradhapura,Smoke,414.45
2018-09-18,Dambulla,446.55,Paris,2.125,135,2,26.8,94,Kalutara,Clouds,498.11
